Time	RFU(A01)	RFU(A02)	RFU(A03)	RFU(A04)	RFU(A05)	RFU(A06)	RFU(A07)	RFU(A08)	RFU(A09)	RFU(A10)	RFU(A11)	RFU(A12)	C	PlateId	RunProfileEntryIndex	RunNumber	Row
14.74						0.016500								2021-01-07_9776	1	1	A
14.86						0.015100								2021-01-07_9776	1	1	A
14.98						0.013700								2021-01-07_9776	1	1	A
15.09						0.013500								2021-01-07_9776	1	1	A
15.21						0.013400								2021-01-07_9776	1	1	A
15.33						0.013300								2021-01-07_9776	1	1	A
15.44						0.013800								2021-01-07_9776	1	1	A
15.56						0.014700								2021-01-07_9776	1	1	A
15.68						0.015100								2021-01-07_9776	1	1	A
15.80						0.014800								2021-01-07_9776	1	1	A
15.91						0.015900								2021-01-07_9776	1	1	A
16.03						0.018100								2021-01-07_9776	1	1	A
16.15						0.018300								2021-01-07_9776	1	1	A
16.26						0.016700								2021-01-07_9776	1	1	A
16.38						0.015800								2021-01-07_9776	1	1	A
16.50						0.016500								2021-01-07_9776	1	1	A
16.61						0.020200								2021-01-07_9776	1	1	A
16.73						0.025600								2021-01-07_9776	1	1	A
16.85						0.028500								2021-01-07_9776	1	1	A
16.97						0.027700								2021-01-07_9776	1	1	A
17.08						0.025400								2021-01-07_9776	1	1	A
17.20						0.022500								2021-01-07_9776	1	1	A
17.32						0.019400								2021-01-07_9776	1	1	A
17.43						0.016100								2021-01-07_9776	1	1	A
17.55						0.013000								2021-01-07_9776	1	1	A
17.67						0.011600								2021-01-07_9776	1	1	A
17.78						0.011700								2021-01-07_9776	1	1	A
17.90						0.012000								2021-01-07_9776	1	1	A
18.02						0.010900								2021-01-07_9776	1	1	A
18.14						0.008200								2021-01-07_9776	1	1	A
18.25						0.007300								2021-01-07_9776	1	1	A
18.37						0.009500								2021-01-07_9776	1	1	A
18.49						0.012000								2021-01-07_9776	1	1	A
18.60						0.013200								2021-01-07_9776	1	1	A
18.72						0.014900								2021-01-07_9776	1	1	A
18.84						0.017400								2021-01-07_9776	1	1	A
18.95						0.018300								2021-01-07_9776	1	1	A
19.07						0.016500								2021-01-07_9776	1	1	A
19.19						0.014200								2021-01-07_9776	1	1	A
19.31						0.014200								2021-01-07_9776	1	1	A
19.42						0.016900								2021-01-07_9776	1	1	A
19.54						0.021100								2021-01-07_9776	1	1	A
19.66						0.024500								2021-01-07_9776	1	1	A
19.77						0.024200								2021-01-07_9776	1	1	A
19.89						0.019700								2021-01-07_9776	1	1	A
20.01						0.012100								2021-01-07_9776	1	1	A
20.12						0.004100								2021-01-07_9776	1	1	A
20.24						-0.002100								2021-01-07_9776	1	1	A
20.36						-0.005200								2021-01-07_9776	1	1	A
20.48						-0.002600								2021-01-07_9776	1	1	A
20.59						0.004100								2021-01-07_9776	1	1	A
20.71						0.011000								2021-01-07_9776	1	1	A
20.83						0.016500								2021-01-07_9776	1	1	A
20.94						0.021800								2021-01-07_9776	1	1	A
21.06						0.026100								2021-01-07_9776	1	1	A
21.18						0.029400								2021-01-07_9776	1	1	A
21.29						0.032500								2021-01-07_9776	1	1	A
21.41						0.035400								2021-01-07_9776	1	1	A
21.53						0.035100								2021-01-07_9776	1	1	A
21.65						0.030600								2021-01-07_9776	1	1	A
21.76						0.024100								2021-01-07_9776	1	1	A
21.88						0.017800								2021-01-07_9776	1	1	A
22.00						0.012500								2021-01-07_9776	1	1	A
22.11						0.008200								2021-01-07_9776	1	1	A
22.23						0.004200								2021-01-07_9776	1	1	A
22.35						0.001600								2021-01-07_9776	1	1	A
22.46						0.003500								2021-01-07_9776	1	1	A
22.58						0.008000								2021-01-07_9776	1	1	A
22.70						0.010400								2021-01-07_9776	1	1	A
22.82						0.011600								2021-01-07_9776	1	1	A
22.93						0.013600								2021-01-07_9776	1	1	A
23.05						0.015000								2021-01-07_9776	1	1	A
23.17						0.014500								2021-01-07_9776	1	1	A
23.28						0.012700								2021-01-07_9776	1	1	A
23.40						0.011900								2021-01-07_9776	1	1	A
23.52						0.013500								2021-01-07_9776	1	1	A
23.63						0.014800								2021-01-07_9776	1	1	A
23.75						0.015200								2021-01-07_9776	1	1	A
23.87						0.019200								2021-01-07_9776	1	1	A
23.99						0.028300								2021-01-07_9776	1	1	A
24.10						0.039100								2021-01-07_9776	1	1	A
24.22						0.045200								2021-01-07_9776	1	1	A
24.34						0.043800								2021-01-07_9776	1	1	A
24.45						0.037900								2021-01-07_9776	1	1	A
24.57						0.031200								2021-01-07_9776	1	1	A
24.69						0.024900								2021-01-07_9776	1	1	A
24.80						0.019300								2021-01-07_9776	1	1	A
24.92						0.015200								2021-01-07_9776	1	1	A
25.04						0.011900								2021-01-07_9776	1	1	A
25.16						0.008700								2021-01-07_9776	1	1	A
25.27						0.006700								2021-01-07_9776	1	1	A
25.39						0.008700								2021-01-07_9776	1	1	A
25.51						0.014300								2021-01-07_9776	1	1	A
25.62						0.019800								2021-01-07_9776	1	1	A
25.74						0.023000								2021-01-07_9776	1	1	A
25.86						0.024000								2021-01-07_9776	1	1	A
25.97						0.023200								2021-01-07_9776	1	1	A
26.09						0.021400								2021-01-07_9776	1	1	A
26.21						0.020800								2021-01-07_9776	1	1	A
26.33						0.021500								2021-01-07_9776	1	1	A
26.44						0.021400								2021-01-07_9776	1	1	A
26.56						0.021200								2021-01-07_9776	1	1	A
26.68						0.021900								2021-01-07_9776	1	1	A
26.79						0.024000								2021-01-07_9776	1	1	A
26.91						0.026300								2021-01-07_9776	1	1	A
27.03						0.029100								2021-01-07_9776	1	1	A
27.14						0.033900								2021-01-07_9776	1	1	A
27.26						0.040500								2021-01-07_9776	1	1	A
27.38						0.046700								2021-01-07_9776	1	1	A
27.50						0.050900								2021-01-07_9776	1	1	A
27.61						0.052200								2021-01-07_9776	1	1	A
27.73						0.049100								2021-01-07_9776	1	1	A
27.85						0.043500								2021-01-07_9776	1	1	A
27.96						0.038700								2021-01-07_9776	1	1	A
28.08						0.037000								2021-01-07_9776	1	1	A
28.20						0.038500								2021-01-07_9776	1	1	A
28.31						0.041000								2021-01-07_9776	1	1	A
28.43						0.040400								2021-01-07_9776	1	1	A
28.55						0.034800								2021-01-07_9776	1	1	A
28.67						0.028300								2021-01-07_9776	1	1	A
28.78						0.024500								2021-01-07_9776	1	1	A
28.90						0.023300								2021-01-07_9776	1	1	A
29.02						0.024700								2021-01-07_9776	1	1	A
29.13						0.029100								2021-01-07_9776	1	1	A
29.25						0.035500								2021-01-07_9776	1	1	A
29.37						0.042100								2021-01-07_9776	1	1	A
29.48						0.047000								2021-01-07_9776	1	1	A
29.60						0.048900								2021-01-07_9776	1	1	A
29.72						0.047600								2021-01-07_9776	1	1	A
29.84						0.042900								2021-01-07_9776	1	1	A
29.95						0.036600								2021-01-07_9776	1	1	A
30.07						0.031200								2021-01-07_9776	1	1	A
30.19						0.027800								2021-01-07_9776	1	1	A
30.30						0.027100								2021-01-07_9776	1	1	A
30.42						0.028500								2021-01-07_9776	1	1	A
30.54						0.029600								2021-01-07_9776	1	1	A
30.65						0.030500								2021-01-07_9776	1	1	A
30.77						0.032000								2021-01-07_9776	1	1	A
30.89						0.033000								2021-01-07_9776	1	1	A
31.01						0.032000								2021-01-07_9776	1	1	A
31.12						0.029800								2021-01-07_9776	1	1	A
31.24						0.027500								2021-01-07_9776	1	1	A
31.36						0.026500								2021-01-07_9776	1	1	A
31.47						0.026600								2021-01-07_9776	1	1	A
31.59						0.027700								2021-01-07_9776	1	1	A
31.71						0.031000								2021-01-07_9776	1	1	A
31.82						0.035900								2021-01-07_9776	1	1	A
31.94						0.039800								2021-01-07_9776	1	1	A
32.06						0.040900								2021-01-07_9776	1	1	A
32.18						0.038800								2021-01-07_9776	1	1	A
32.29						0.034100								2021-01-07_9776	1	1	A
32.41						0.029100								2021-01-07_9776	1	1	A
32.53						0.025100								2021-01-07_9776	1	1	A
32.64						0.022500								2021-01-07_9776	1	1	A
32.76						0.021300								2021-01-07_9776	1	1	A
32.88						0.021500								2021-01-07_9776	1	1	A
32.99						0.023600								2021-01-07_9776	1	1	A
33.11						0.027600								2021-01-07_9776	1	1	A
33.23						0.032000								2021-01-07_9776	1	1	A
33.35						0.034700								2021-01-07_9776	1	1	A
33.46						0.036100								2021-01-07_9776	1	1	A
33.58						0.037400								2021-01-07_9776	1	1	A
33.70						0.038400								2021-01-07_9776	1	1	A
33.81						0.038700								2021-01-07_9776	1	1	A
33.93						0.038600								2021-01-07_9776	1	1	A
34.05						0.039600								2021-01-07_9776	1	1	A
34.16						0.042700								2021-01-07_9776	1	1	A
34.28						0.045900								2021-01-07_9776	1	1	A
34.40						0.046400								2021-01-07_9776	1	1	A
34.52						0.045100								2021-01-07_9776	1	1	A
34.63						0.044100								2021-01-07_9776	1	1	A
34.75						0.044100								2021-01-07_9776	1	1	A
34.87						0.044100								2021-01-07_9776	1	1	A
34.98						0.043500								2021-01-07_9776	1	1	A
35.10						0.041900								2021-01-07_9776	1	1	A
35.22						0.039100								2021-01-07_9776	1	1	A
35.33						0.035200								2021-01-07_9776	1	1	A
35.45						0.032000								2021-01-07_9776	1	1	A
35.57						0.029400								2021-01-07_9776	1	1	A
35.69						0.025600								2021-01-07_9776	1	1	A
35.80						0.019900								2021-01-07_9776	1	1	A
35.92						0.015600								2021-01-07_9776	1	1	A
36.04						0.016900								2021-01-07_9776	1	1	A
36.15						0.024500								2021-01-07_9776	1	1	A
36.27						0.034600								2021-01-07_9776	1	1	A
36.39						0.043900								2021-01-07_9776	1	1	A
36.50						0.050000								2021-01-07_9776	1	1	A
36.62						0.053200								2021-01-07_9776	1	1	A
36.74						0.054500								2021-01-07_9776	1	1	A
36.86						0.056000								2021-01-07_9776	1	1	A
36.97						0.058900								2021-01-07_9776	1	1	A
37.09						0.061700								2021-01-07_9776	1	1	A
37.21						0.062600								2021-01-07_9776	1	1	A
37.32						0.061500								2021-01-07_9776	1	1	A
37.44						0.060000								2021-01-07_9776	1	1	A
37.56						0.059700								2021-01-07_9776	1	1	A
37.67						0.061900								2021-01-07_9776	1	1	A
37.79						0.065500								2021-01-07_9776	1	1	A
37.91						0.066900								2021-01-07_9776	1	1	A
38.03						0.065600								2021-01-07_9776	1	1	A
38.14						0.063700								2021-01-07_9776	1	1	A
38.26						0.062300								2021-01-07_9776	1	1	A
38.38						0.062100								2021-01-07_9776	1	1	A
38.49						0.062800								2021-01-07_9776	1	1	A
38.61						0.063500								2021-01-07_9776	1	1	A
38.73						0.064200								2021-01-07_9776	1	1	A
38.84						0.063400								2021-01-07_9776	1	1	A
38.96						0.059400								2021-01-07_9776	1	1	A
39.08						0.053500								2021-01-07_9776	1	1	A
39.20						0.047200								2021-01-07_9776	1	1	A
39.31						0.042200								2021-01-07_9776	1	1	A
39.43						0.040000								2021-01-07_9776	1	1	A
39.55						0.040500								2021-01-07_9776	1	1	A
39.66						0.041500								2021-01-07_9776	1	1	A
39.78						0.041700								2021-01-07_9776	1	1	A
39.90						0.041500								2021-01-07_9776	1	1	A
40.01						0.041200								2021-01-07_9776	1	1	A
40.13						0.040900								2021-01-07_9776	1	1	A
40.25						0.041800								2021-01-07_9776	1	1	A
40.37						0.043800								2021-01-07_9776	1	1	A
40.48						0.047500								2021-01-07_9776	1	1	A
40.60						0.052800								2021-01-07_9776	1	1	A
40.72						0.058100								2021-01-07_9776	1	1	A
40.83						0.061100								2021-01-07_9776	1	1	A
40.95						0.062400								2021-01-07_9776	1	1	A
41.07						0.063000								2021-01-07_9776	1	1	A
41.18						0.062500								2021-01-07_9776	1	1	A
41.30						0.061000								2021-01-07_9776	1	1	A
41.42						0.059700								2021-01-07_9776	1	1	A
41.54						0.060100								2021-01-07_9776	1	1	A
41.65						0.061200								2021-01-07_9776	1	1	A
41.77						0.061600								2021-01-07_9776	1	1	A
41.89						0.061800								2021-01-07_9776	1	1	A
42.00						0.062000								2021-01-07_9776	1	1	A
42.12						0.061200								2021-01-07_9776	1	1	A
42.24						0.058900								2021-01-07_9776	1	1	A
42.35						0.054700								2021-01-07_9776	1	1	A
42.47						0.049900								2021-01-07_9776	1	1	A
42.59						0.047200								2021-01-07_9776	1	1	A
42.71						0.047800								2021-01-07_9776	1	1	A
42.82						0.051700								2021-01-07_9776	1	1	A
42.94						0.058400								2021-01-07_9776	1	1	A
43.06						0.065900								2021-01-07_9776	1	1	A
43.17						0.072800								2021-01-07_9776	1	1	A
43.29						0.077100								2021-01-07_9776	1	1	A
43.41						0.077400								2021-01-07_9776	1	1	A
43.52						0.074400								2021-01-07_9776	1	1	A
43.64						0.068200								2021-01-07_9776	1	1	A
43.76						0.060700								2021-01-07_9776	1	1	A
43.88						0.055600								2021-01-07_9776	1	1	A
43.99						0.055500								2021-01-07_9776	1	1	A
44.11						0.058800								2021-01-07_9776	1	1	A
44.23						0.062900								2021-01-07_9776	1	1	A
44.34						0.064500								2021-01-07_9776	1	1	A
44.46						0.061500								2021-01-07_9776	1	1	A
44.58						0.055800								2021-01-07_9776	1	1	A
44.69						0.051300								2021-01-07_9776	1	1	A
44.81						0.048900								2021-01-07_9776	1	1	A
44.93						0.047800								2021-01-07_9776	1	1	A
45.05						0.046500								2021-01-07_9776	1	1	A
45.16						0.045400								2021-01-07_9776	1	1	A
45.28						0.044400								2021-01-07_9776	1	1	A
45.40						0.042600								2021-01-07_9776	1	1	A
45.51						0.041800								2021-01-07_9776	1	1	A
45.63						0.044200								2021-01-07_9776	1	1	A
45.75						0.048600								2021-01-07_9776	1	1	A
45.86						0.052600								2021-01-07_9776	1	1	A
45.98						0.053700								2021-01-07_9776	1	1	A
46.10						0.052400								2021-01-07_9776	1	1	A
46.22						0.051700								2021-01-07_9776	1	1	A
46.33						0.051700								2021-01-07_9776	1	1	A
46.45						0.051900								2021-01-07_9776	1	1	A
46.57						0.053900								2021-01-07_9776	1	1	A
46.68						0.059200								2021-01-07_9776	1	1	A
46.80						0.068100								2021-01-07_9776	1	1	A
46.92						0.077900								2021-01-07_9776	1	1	A
47.03						0.083500								2021-01-07_9776	1	1	A
47.15						0.082200								2021-01-07_9776	1	1	A
47.27						0.075300								2021-01-07_9776	1	1	A
47.39						0.066900								2021-01-07_9776	1	1	A
47.50						0.062300								2021-01-07_9776	1	1	A
47.62						0.063700								2021-01-07_9776	1	1	A
47.74						0.067200								2021-01-07_9776	1	1	A
47.85						0.067600								2021-01-07_9776	1	1	A
47.97						0.064500								2021-01-07_9776	1	1	A
48.09						0.062400								2021-01-07_9776	1	1	A
48.20						0.064700								2021-01-07_9776	1	1	A
48.32						0.070200								2021-01-07_9776	1	1	A
48.44						0.075800								2021-01-07_9776	1	1	A
48.56						0.078400								2021-01-07_9776	1	1	A
48.67						0.075900								2021-01-07_9776	1	1	A
48.79						0.069200								2021-01-07_9776	1	1	A
48.91						0.061400								2021-01-07_9776	1	1	A
49.02						0.054700								2021-01-07_9776	1	1	A
49.14						0.050900								2021-01-07_9776	1	1	A
49.26						0.051300								2021-01-07_9776	1	1	A
49.37						0.055300								2021-01-07_9776	1	1	A
49.49						0.059400								2021-01-07_9776	1	1	A
49.61						0.059800								2021-01-07_9776	1	1	A
49.73						0.057300								2021-01-07_9776	1	1	A
49.84						0.056600								2021-01-07_9776	1	1	A
49.96						0.058800								2021-01-07_9776	1	1	A
50.08						0.061900								2021-01-07_9776	1	1	A
50.19						0.063400								2021-01-07_9776	1	1	A
50.31						0.062700								2021-01-07_9776	1	1	A
50.43						0.059700								2021-01-07_9776	1	1	A
50.54						0.055200								2021-01-07_9776	1	1	A
50.66						0.051500								2021-01-07_9776	1	1	A
50.78						0.050200								2021-01-07_9776	1	1	A
50.90						0.051100								2021-01-07_9776	1	1	A
51.01						0.054400								2021-01-07_9776	1	1	A
51.13						0.059900								2021-01-07_9776	1	1	A
51.25						0.065000								2021-01-07_9776	1	1	A
51.36						0.068100								2021-01-07_9776	1	1	A
51.48						0.069500								2021-01-07_9776	1	1	A
51.60						0.070400								2021-01-07_9776	1	1	A
51.71						0.072400								2021-01-07_9776	1	1	A
51.83						0.075600								2021-01-07_9776	1	1	A
51.95						0.081100								2021-01-07_9776	1	1	A
52.07						0.088300								2021-01-07_9776	1	1	A
52.18						0.094000								2021-01-07_9776	1	1	A
52.30						0.097300								2021-01-07_9776	1	1	A
52.42						0.098700								2021-01-07_9776	1	1	A
52.53						0.097200								2021-01-07_9776	1	1	A
52.65						0.093600								2021-01-07_9776	1	1	A
52.77						0.089900								2021-01-07_9776	1	1	A
52.88						0.085900								2021-01-07_9776	1	1	A
53.00						0.082600								2021-01-07_9776	1	1	A
53.12						0.079200								2021-01-07_9776	1	1	A
53.24						0.075800								2021-01-07_9776	1	1	A
53.35						0.073400								2021-01-07_9776	1	1	A
53.47						0.071700								2021-01-07_9776	1	1	A
53.59						0.070900								2021-01-07_9776	1	1	A
53.70						0.070600								2021-01-07_9776	1	1	A
53.82						0.069600								2021-01-07_9776	1	1	A
53.94						0.067100								2021-01-07_9776	1	1	A
54.05						0.065600								2021-01-07_9776	1	1	A
54.17						0.066400								2021-01-07_9776	1	1	A
54.29						0.067600								2021-01-07_9776	1	1	A
54.41						0.067800								2021-01-07_9776	1	1	A
54.52						0.069100								2021-01-07_9776	1	1	A
54.64						0.072700								2021-01-07_9776	1	1	A
54.76						0.076200								2021-01-07_9776	1	1	A
54.87						0.077000								2021-01-07_9776	1	1	A
54.99						0.075400								2021-01-07_9776	1	1	A
55.11						0.073900								2021-01-07_9776	1	1	A
55.22						0.073300								2021-01-07_9776	1	1	A
55.34						0.071600								2021-01-07_9776	1	1	A
55.46						0.069900								2021-01-07_9776	1	1	A
55.58						0.070700								2021-01-07_9776	1	1	A
55.69						0.074300								2021-01-07_9776	1	1	A
55.81						0.080100								2021-01-07_9776	1	1	A
55.93						0.085600								2021-01-07_9776	1	1	A
56.04						0.088400								2021-01-07_9776	1	1	A
56.16						0.088300								2021-01-07_9776	1	1	A
56.28						0.088800								2021-01-07_9776	1	1	A
56.39						0.093900								2021-01-07_9776	1	1	A
56.51						0.102400								2021-01-07_9776	1	1	A
56.63						0.110600								2021-01-07_9776	1	1	A
56.75						0.115600								2021-01-07_9776	1	1	A
56.86						0.117100								2021-01-07_9776	1	1	A
56.98						0.116500								2021-01-07_9776	1	1	A
57.10						0.115600								2021-01-07_9776	1	1	A
57.21						0.113800								2021-01-07_9776	1	1	A
57.33						0.109800								2021-01-07_9776	1	1	A
57.45						0.104700								2021-01-07_9776	1	1	A
57.56						0.099800								2021-01-07_9776	1	1	A
57.68						0.095500								2021-01-07_9776	1	1	A
57.80						0.091400								2021-01-07_9776	1	1	A
57.92						0.087400								2021-01-07_9776	1	1	A
58.03						0.082500								2021-01-07_9776	1	1	A
58.15						0.075500								2021-01-07_9776	1	1	A
58.27						0.067400								2021-01-07_9776	1	1	A
58.38						0.060500								2021-01-07_9776	1	1	A
58.50						0.057700								2021-01-07_9776	1	1	A
58.62						0.059400								2021-01-07_9776	1	1	A
58.73						0.062900								2021-01-07_9776	1	1	A
58.85						0.066200								2021-01-07_9776	1	1	A
58.97						0.068500								2021-01-07_9776	1	1	A
59.09						0.071300								2021-01-07_9776	1	1	A
59.20						0.076700								2021-01-07_9776	1	1	A
59.32						0.083100								2021-01-07_9776	1	1	A
59.44						0.086900								2021-01-07_9776	1	1	A
59.55						0.085800								2021-01-07_9776	1	1	A
59.67						0.081400								2021-01-07_9776	1	1	A
59.79						0.078200								2021-01-07_9776	1	1	A
59.90						0.078300								2021-01-07_9776	1	1	A
60.02						0.082000								2021-01-07_9776	1	1	A
60.14						0.087100								2021-01-07_9776	1	1	A
60.26						0.091400								2021-01-07_9776	1	1	A
60.37						0.095400								2021-01-07_9776	1	1	A
60.49						0.098500								2021-01-07_9776	1	1	A
60.61						0.099900								2021-01-07_9776	1	1	A
60.72						0.100500								2021-01-07_9776	1	1	A
60.84						0.100300								2021-01-07_9776	1	1	A
60.96						0.098100								2021-01-07_9776	1	1	A
61.07						0.094400								2021-01-07_9776	1	1	A
61.19						0.091000								2021-01-07_9776	1	1	A
61.31						0.090700								2021-01-07_9776	1	1	A
61.43						0.094100								2021-01-07_9776	1	1	A
61.54						0.098100								2021-01-07_9776	1	1	A
61.66						0.100600								2021-01-07_9776	1	1	A
61.78						0.103200								2021-01-07_9776	1	1	A
61.89						0.103000								2021-01-07_9776	1	1	A
62.01						0.099100								2021-01-07_9776	1	1	A
62.13						0.093300								2021-01-07_9776	1	1	A
62.24						0.087600								2021-01-07_9776	1	1	A
62.36						0.083600								2021-01-07_9776	1	1	A
62.48						0.080000								2021-01-07_9776	1	1	A
62.60						0.075700								2021-01-07_9776	1	1	A
62.71						0.073200								2021-01-07_9776	1	1	A
62.83						0.074100								2021-01-07_9776	1	1	A
62.95						0.077500								2021-01-07_9776	1	1	A
63.06						0.081500								2021-01-07_9776	1	1	A
63.18						0.084100								2021-01-07_9776	1	1	A
63.30						0.085600								2021-01-07_9776	1	1	A
63.41						0.085500								2021-01-07_9776	1	1	A
63.53						0.083800								2021-01-07_9776	1	1	A
63.65						0.083300								2021-01-07_9776	1	1	A
63.77						0.084200								2021-01-07_9776	1	1	A
63.88						0.084700								2021-01-07_9776	1	1	A
64.00						0.085600								2021-01-07_9776	1	1	A
64.12						0.085600								2021-01-07_9776	1	1	A
64.23						0.083900								2021-01-07_9776	1	1	A
