Time	RFU(A01)	RFU(A02)	RFU(A03)	RFU(A04)	RFU(A05)	RFU(A06)	RFU(A07)	RFU(A08)	RFU(A09)	RFU(A10)	RFU(A11)	RFU(A12)	C	PlateId	RunProfileEntryIndex	RunNumber	Row
0.12					0.000000									2021-01-07_9776	1	1	A
0.23					0.000000									2021-01-07_9776	1	1	A
0.35					0.000000									2021-01-07_9776	1	1	A
0.47					0.000000									2021-01-07_9776	1	1	A
0.59					0.000000									2021-01-07_9776	1	1	A
0.70					0.000000									2021-01-07_9776	1	1	A
0.82					0.000000									2021-01-07_9776	1	1	A
0.94					0.000000									2021-01-07_9776	1	1	A
1.05					0.000000									2021-01-07_9776	1	1	A
1.17					0.000000									2021-01-07_9776	1	1	A
1.29					0.000000									2021-01-07_9776	1	1	A
1.40					0.000000									2021-01-07_9776	1	1	A
1.52					0.000000									2021-01-07_9776	1	1	A
1.64					0.000000									2021-01-07_9776	1	1	A
1.76					0.000000									2021-01-07_9776	1	1	A
1.87					0.000000									2021-01-07_9776	1	1	A
1.99					0.000000									2021-01-07_9776	1	1	A
2.11					0.000000									2021-01-07_9776	1	1	A
2.22					0.000000									2021-01-07_9776	1	1	A
2.34					0.000000									2021-01-07_9776	1	1	A
2.46					0.000000									2021-01-07_9776	1	1	A
2.57					0.000000									2021-01-07_9776	1	1	A
2.69					0.000000									2021-01-07_9776	1	1	A
2.81					0.000000									2021-01-07_9776	1	1	A
2.93					0.000000									2021-01-07_9776	1	1	A
3.04					0.000000									2021-01-07_9776	1	1	A
3.16					0.000000									2021-01-07_9776	1	1	A
3.28					0.000000									2021-01-07_9776	1	1	A
3.39					0.000000									2021-01-07_9776	1	1	A
3.51					0.000000									2021-01-07_9776	1	1	A
3.63					0.000000									2021-01-07_9776	1	1	A
3.74					0.000000									2021-01-07_9776	1	1	A
3.86					0.000000									2021-01-07_9776	1	1	A
3.98					0.000000									2021-01-07_9776	1	1	A
4.10					0.000000									2021-01-07_9776	1	1	A
4.21					0.000000									2021-01-07_9776	1	1	A
4.33					0.000000									2021-01-07_9776	1	1	A
4.45					0.000000									2021-01-07_9776	1	1	A
4.56					0.000000									2021-01-07_9776	1	1	A
4.68					0.000000									2021-01-07_9776	1	1	A
4.80					0.000000									2021-01-07_9776	1	1	A
4.91					0.000000									2021-01-07_9776	1	1	A
5.03					0.000000									2021-01-07_9776	1	1	A
5.15					0.000000									2021-01-07_9776	1	1	A
5.27					0.000000									2021-01-07_9776	1	1	A
5.38					0.000000									2021-01-07_9776	1	1	A
5.50					0.000000									2021-01-07_9776	1	1	A
5.62					0.000000									2021-01-07_9776	1	1	A
5.73					0.000000									2021-01-07_9776	1	1	A
5.85					0.000000									2021-01-07_9776	1	1	A
5.97					0.000000									2021-01-07_9776	1	1	A
6.08					0.000000									2021-01-07_9776	1	1	A
6.20					0.000000									2021-01-07_9776	1	1	A
6.32					0.000000									2021-01-07_9776	1	1	A
6.44					0.000000									2021-01-07_9776	1	1	A
6.55					0.000000									2021-01-07_9776	1	1	A
6.67					0.000000									2021-01-07_9776	1	1	A
6.79					0.000000									2021-01-07_9776	1	1	A
6.90					0.000000									2021-01-07_9776	1	1	A
7.02					0.000000									2021-01-07_9776	1	1	A
7.14					0.000000									2021-01-07_9776	1	1	A
7.25					0.000000									2021-01-07_9776	1	1	A
7.37					0.000000									2021-01-07_9776	1	1	A
7.49					0.000000									2021-01-07_9776	1	1	A
7.61					0.000000									2021-01-07_9776	1	1	A
7.72					0.000000									2021-01-07_9776	1	1	A
7.84					0.000000									2021-01-07_9776	1	1	A
7.96					0.000000									2021-01-07_9776	1	1	A
8.07					-0.000100									2021-01-07_9776	1	1	A
8.19					-0.000800									2021-01-07_9776	1	1	A
8.31					-0.002700									2021-01-07_9776	1	1	A
8.42					-0.005900									2021-01-07_9776	1	1	A
8.54					-0.009200									2021-01-07_9776	1	1	A
8.66					-0.011500									2021-01-07_9776	1	1	A
8.78					-0.012100									2021-01-07_9776	1	1	A
8.89					-0.008500									2021-01-07_9776	1	1	A
9.01					-0.000600									2021-01-07_9776	1	1	A
9.13					0.006300									2021-01-07_9776	1	1	A
9.24					0.009000									2021-01-07_9776	1	1	A
9.36					0.007800									2021-01-07_9776	1	1	A
9.48					0.003600									2021-01-07_9776	1	1	A
9.59					0.000300									2021-01-07_9776	1	1	A
9.71					-0.000400									2021-01-07_9776	1	1	A
9.83					0.000800									2021-01-07_9776	1	1	A
9.95					0.003500									2021-01-07_9776	1	1	A
10.06					0.006300									2021-01-07_9776	1	1	A
10.18					0.008500									2021-01-07_9776	1	1	A
10.30					0.011700									2021-01-07_9776	1	1	A
10.41					0.014800									2021-01-07_9776	1	1	A
10.53					0.014700									2021-01-07_9776	1	1	A
10.65					0.011500									2021-01-07_9776	1	1	A
10.76					0.006600									2021-01-07_9776	1	1	A
10.88					0.001800									2021-01-07_9776	1	1	A
11.00					-0.001400									2021-01-07_9776	1	1	A
11.12					-0.004000									2021-01-07_9776	1	1	A
11.23					-0.006100									2021-01-07_9776	1	1	A
11.35					-0.007100									2021-01-07_9776	1	1	A
11.47					-0.006900									2021-01-07_9776	1	1	A
11.58					-0.006400									2021-01-07_9776	1	1	A
11.70					-0.007100									2021-01-07_9776	1	1	A
11.82					-0.010200									2021-01-07_9776	1	1	A
11.93					-0.014800									2021-01-07_9776	1	1	A
12.05					-0.017500									2021-01-07_9776	1	1	A
12.17					-0.017700									2021-01-07_9776	1	1	A
12.29					-0.017300									2021-01-07_9776	1	1	A
12.40					-0.016600									2021-01-07_9776	1	1	A
12.52					-0.015600									2021-01-07_9776	1	1	A
12.64					-0.015000									2021-01-07_9776	1	1	A
12.75					-0.016000									2021-01-07_9776	1	1	A
12.87					-0.018200									2021-01-07_9776	1	1	A
12.99					-0.020000									2021-01-07_9776	1	1	A
13.10					-0.020200									2021-01-07_9776	1	1	A
13.22					-0.016200									2021-01-07_9776	1	1	A
13.34					-0.008200									2021-01-07_9776	1	1	A
13.46					-0.000800									2021-01-07_9776	1	1	A
13.57					0.004700									2021-01-07_9776	1	1	A
13.69					0.009000									2021-01-07_9776	1	1	A
13.81					0.010300									2021-01-07_9776	1	1	A
13.92					0.008200									2021-01-07_9776	1	1	A
14.04					0.003100									2021-01-07_9776	1	1	A
14.16					-0.002200									2021-01-07_9776	1	1	A
14.27					-0.004300									2021-01-07_9776	1	1	A
14.39					-0.003400									2021-01-07_9776	1	1	A
14.51					0.000000									2021-01-07_9776	1	1	A
14.63					0.004200									2021-01-07_9776	1	1	A
14.74					0.007000									2021-01-07_9776	1	1	A
14.86					0.007200									2021-01-07_9776	1	1	A
14.98					0.004300									2021-01-07_9776	1	1	A
15.09					0.000800									2021-01-07_9776	1	1	A
15.21					0.000300									2021-01-07_9776	1	1	A
15.33					0.001300									2021-01-07_9776	1	1	A
15.44					0.000800									2021-01-07_9776	1	1	A
15.56					-0.002900									2021-01-07_9776	1	1	A
15.68					-0.007600									2021-01-07_9776	1	1	A
15.80					-0.008500									2021-01-07_9776	1	1	A
15.91					-0.005700									2021-01-07_9776	1	1	A
16.03					-0.001700									2021-01-07_9776	1	1	A
16.15					0.001100									2021-01-07_9776	1	1	A
16.26					0.002700									2021-01-07_9776	1	1	A
16.38					0.003700									2021-01-07_9776	1	1	A
16.50					0.003300									2021-01-07_9776	1	1	A
16.61					0.002300									2021-01-07_9776	1	1	A
16.73					0.002000									2021-01-07_9776	1	1	A
16.85					0.001500									2021-01-07_9776	1	1	A
16.97					0.000300									2021-01-07_9776	1	1	A
17.08					-0.002000									2021-01-07_9776	1	1	A
17.20					-0.005600									2021-01-07_9776	1	1	A
17.32					-0.008700									2021-01-07_9776	1	1	A
17.43					-0.009000									2021-01-07_9776	1	1	A
17.55					-0.006900									2021-01-07_9776	1	1	A
17.67					-0.004800									2021-01-07_9776	1	1	A
17.78					-0.003800									2021-01-07_9776	1	1	A
17.90					-0.005400									2021-01-07_9776	1	1	A
18.02					-0.008500									2021-01-07_9776	1	1	A
18.14					-0.010400									2021-01-07_9776	1	1	A
18.25					-0.010100									2021-01-07_9776	1	1	A
18.37					-0.009000									2021-01-07_9776	1	1	A
18.49					-0.008600									2021-01-07_9776	1	1	A
18.60					-0.009300									2021-01-07_9776	1	1	A
18.72					-0.009200									2021-01-07_9776	1	1	A
18.84					-0.007200									2021-01-07_9776	1	1	A
18.95					-0.005200									2021-01-07_9776	1	1	A
19.07					-0.006600									2021-01-07_9776	1	1	A
19.19					-0.011800									2021-01-07_9776	1	1	A
19.31					-0.017000									2021-01-07_9776	1	1	A
19.42					-0.018000									2021-01-07_9776	1	1	A
19.54					-0.015800									2021-01-07_9776	1	1	A
19.66					-0.013200									2021-01-07_9776	1	1	A
19.77					-0.011700									2021-01-07_9776	1	1	A
19.89					-0.011900									2021-01-07_9776	1	1	A
20.01					-0.013200									2021-01-07_9776	1	1	A
20.12					-0.014800									2021-01-07_9776	1	1	A
20.24					-0.013700									2021-01-07_9776	1	1	A
20.36					-0.009700									2021-01-07_9776	1	1	A
20.48					-0.007100									2021-01-07_9776	1	1	A
20.59					-0.009100									2021-01-07_9776	1	1	A
20.71					-0.012700									2021-01-07_9776	1	1	A
20.83					-0.015300									2021-01-07_9776	1	1	A
20.94					-0.016200									2021-01-07_9776	1	1	A
21.06					-0.015000									2021-01-07_9776	1	1	A
21.18					-0.012700									2021-01-07_9776	1	1	A
21.29					-0.011000									2021-01-07_9776	1	1	A
21.41					-0.011000									2021-01-07_9776	1	1	A
21.53					-0.012400									2021-01-07_9776	1	1	A
21.65					-0.013600									2021-01-07_9776	1	1	A
21.76					-0.012800									2021-01-07_9776	1	1	A
21.88					-0.009800									2021-01-07_9776	1	1	A
22.00					-0.005200									2021-01-07_9776	1	1	A
22.11					0.000000									2021-01-07_9776	1	1	A
22.23					0.004100									2021-01-07_9776	1	1	A
22.35					0.006400									2021-01-07_9776	1	1	A
22.46					0.006700									2021-01-07_9776	1	1	A
22.58					0.004000									2021-01-07_9776	1	1	A
22.70					-0.001100									2021-01-07_9776	1	1	A
22.82					-0.004100									2021-01-07_9776	1	1	A
22.93					-0.003200									2021-01-07_9776	1	1	A
23.05					-0.000600									2021-01-07_9776	1	1	A
23.17					0.000400									2021-01-07_9776	1	1	A
23.28					-0.000200									2021-01-07_9776	1	1	A
23.40					0.000500									2021-01-07_9776	1	1	A
23.52					0.002700									2021-01-07_9776	1	1	A
23.63					0.003500									2021-01-07_9776	1	1	A
23.75					0.002100									2021-01-07_9776	1	1	A
23.87					0.000400									2021-01-07_9776	1	1	A
23.99					-0.000200									2021-01-07_9776	1	1	A
24.10					0.001300									2021-01-07_9776	1	1	A
24.22					0.004100									2021-01-07_9776	1	1	A
24.34					0.004500									2021-01-07_9776	1	1	A
24.45					0.001600									2021-01-07_9776	1	1	A
24.57					-0.001600									2021-01-07_9776	1	1	A
24.69					-0.003500									2021-01-07_9776	1	1	A
24.80					-0.004800									2021-01-07_9776	1	1	A
24.92					-0.006300									2021-01-07_9776	1	1	A
25.04					-0.007500									2021-01-07_9776	1	1	A
25.16					-0.006600									2021-01-07_9776	1	1	A
25.27					-0.001900									2021-01-07_9776	1	1	A
25.39					0.004600									2021-01-07_9776	1	1	A
25.51					0.011000									2021-01-07_9776	1	1	A
25.62					0.015900									2021-01-07_9776	1	1	A
25.74					0.017100									2021-01-07_9776	1	1	A
25.86					0.014300									2021-01-07_9776	1	1	A
25.97					0.008400									2021-01-07_9776	1	1	A
26.09					0.000600									2021-01-07_9776	1	1	A
26.21					-0.007300									2021-01-07_9776	1	1	A
26.33					-0.013500									2021-01-07_9776	1	1	A
26.44					-0.017200									2021-01-07_9776	1	1	A
26.56					-0.018500									2021-01-07_9776	1	1	A
26.68					-0.017700									2021-01-07_9776	1	1	A
26.79					-0.014900									2021-01-07_9776	1	1	A
26.91					-0.011300									2021-01-07_9776	1	1	A
27.03					-0.007900									2021-01-07_9776	1	1	A
27.14					-0.005800									2021-01-07_9776	1	1	A
27.26					-0.004900									2021-01-07_9776	1	1	A
27.38					-0.006000									2021-01-07_9776	1	1	A
27.50					-0.008600									2021-01-07_9776	1	1	A
27.61					-0.010800									2021-01-07_9776	1	1	A
27.73					-0.012500									2021-01-07_9776	1	1	A
27.85					-0.012900									2021-01-07_9776	1	1	A
27.96					-0.011800									2021-01-07_9776	1	1	A
28.08					-0.010100									2021-01-07_9776	1	1	A
28.20					-0.009400									2021-01-07_9776	1	1	A
28.31					-0.010100									2021-01-07_9776	1	1	A
28.43					-0.010900									2021-01-07_9776	1	1	A
28.55					-0.012300									2021-01-07_9776	1	1	A
28.67					-0.015400									2021-01-07_9776	1	1	A
28.78					-0.018100									2021-01-07_9776	1	1	A
28.90					-0.019300									2021-01-07_9776	1	1	A
29.02					-0.018200									2021-01-07_9776	1	1	A
29.13					-0.014900									2021-01-07_9776	1	1	A
29.25					-0.011600									2021-01-07_9776	1	1	A
29.37					-0.009500									2021-01-07_9776	1	1	A
29.48					-0.007300									2021-01-07_9776	1	1	A
29.60					-0.003800									2021-01-07_9776	1	1	A
29.72					-0.000200									2021-01-07_9776	1	1	A
29.84					0.001700									2021-01-07_9776	1	1	A
29.95					0.002400									2021-01-07_9776	1	1	A
30.07					0.002800									2021-01-07_9776	1	1	A
30.19					0.001700									2021-01-07_9776	1	1	A
30.30					-0.001900									2021-01-07_9776	1	1	A
30.42					-0.005100									2021-01-07_9776	1	1	A
30.54					-0.006800									2021-01-07_9776	1	1	A
30.65					-0.006800									2021-01-07_9776	1	1	A
30.77					-0.005400									2021-01-07_9776	1	1	A
30.89					-0.003900									2021-01-07_9776	1	1	A
31.01					-0.004100									2021-01-07_9776	1	1	A
31.12					-0.006800									2021-01-07_9776	1	1	A
31.24					-0.008800									2021-01-07_9776	1	1	A
31.36					-0.007200									2021-01-07_9776	1	1	A
31.47					-0.002500									2021-01-07_9776	1	1	A
31.59					0.001300									2021-01-07_9776	1	1	A
31.71					0.001500									2021-01-07_9776	1	1	A
31.82					-0.001900									2021-01-07_9776	1	1	A
31.94					-0.007000									2021-01-07_9776	1	1	A
32.06					-0.010600									2021-01-07_9776	1	1	A
32.18					-0.011700									2021-01-07_9776	1	1	A
32.29					-0.011500									2021-01-07_9776	1	1	A
32.41					-0.011200									2021-01-07_9776	1	1	A
32.53					-0.011600									2021-01-07_9776	1	1	A
32.64					-0.011200									2021-01-07_9776	1	1	A
32.76					-0.008600									2021-01-07_9776	1	1	A
32.88					-0.004600									2021-01-07_9776	1	1	A
32.99					-0.000900									2021-01-07_9776	1	1	A
33.11					0.001600									2021-01-07_9776	1	1	A
33.23					0.002900									2021-01-07_9776	1	1	A
33.35					0.002900									2021-01-07_9776	1	1	A
33.46					0.001600									2021-01-07_9776	1	1	A
33.58					-0.000800									2021-01-07_9776	1	1	A
33.70					-0.004100									2021-01-07_9776	1	1	A
33.81					-0.006700									2021-01-07_9776	1	1	A
33.93					-0.007100									2021-01-07_9776	1	1	A
34.05					-0.003200									2021-01-07_9776	1	1	A
34.16					0.003700									2021-01-07_9776	1	1	A
34.28					0.009000									2021-01-07_9776	1	1	A
34.40					0.010700									2021-01-07_9776	1	1	A
34.52					0.011000									2021-01-07_9776	1	1	A
34.63					0.011000									2021-01-07_9776	1	1	A
34.75					0.009900									2021-01-07_9776	1	1	A
34.87					0.006800									2021-01-07_9776	1	1	A
34.98					0.003200									2021-01-07_9776	1	1	A
35.10					0.001700									2021-01-07_9776	1	1	A
35.22					0.000600									2021-01-07_9776	1	1	A
35.33					-0.001400									2021-01-07_9776	1	1	A
35.45					-0.003400									2021-01-07_9776	1	1	A
35.57					-0.005300									2021-01-07_9776	1	1	A
35.69					-0.007200									2021-01-07_9776	1	1	A
35.80					-0.007800									2021-01-07_9776	1	1	A
35.92					-0.007100									2021-01-07_9776	1	1	A
36.04					-0.007400									2021-01-07_9776	1	1	A
36.15					-0.011400									2021-01-07_9776	1	1	A
36.27					-0.017200									2021-01-07_9776	1	1	A
36.39					-0.020700									2021-01-07_9776	1	1	A
36.50					-0.019600									2021-01-07_9776	1	1	A
36.62					-0.016300									2021-01-07_9776	1	1	A
36.74					-0.013800									2021-01-07_9776	1	1	A
36.86					-0.012600									2021-01-07_9776	1	1	A
36.97					-0.011500									2021-01-07_9776	1	1	A
37.09					-0.009700									2021-01-07_9776	1	1	A
37.21					-0.007100									2021-01-07_9776	1	1	A
37.32					-0.004000									2021-01-07_9776	1	1	A
37.44					-0.002400									2021-01-07_9776	1	1	A
37.56					-0.002800									2021-01-07_9776	1	1	A
37.67					-0.005000									2021-01-07_9776	1	1	A
37.79					-0.008800									2021-01-07_9776	1	1	A
37.91					-0.012200									2021-01-07_9776	1	1	A
38.03					-0.014300									2021-01-07_9776	1	1	A
38.14					-0.014400									2021-01-07_9776	1	1	A
38.26					-0.010800									2021-01-07_9776	1	1	A
38.38					-0.004500									2021-01-07_9776	1	1	A
38.49					0.000200									2021-01-07_9776	1	1	A
38.61					0.001600									2021-01-07_9776	1	1	A
38.73					0.000700									2021-01-07_9776	1	1	A
38.84					-0.001700									2021-01-07_9776	1	1	A
38.96					-0.005100									2021-01-07_9776	1	1	A
39.08					-0.007400									2021-01-07_9776	1	1	A
39.20					-0.006900									2021-01-07_9776	1	1	A
39.31					-0.004700									2021-01-07_9776	1	1	A
39.43					-0.002300									2021-01-07_9776	1	1	A
39.55					0.000600									2021-01-07_9776	1	1	A
39.66					0.004500									2021-01-07_9776	1	1	A
39.78					0.007800									2021-01-07_9776	1	1	A
39.90					0.008800									2021-01-07_9776	1	1	A
40.01					0.007400									2021-01-07_9776	1	1	A
40.13					0.004700									2021-01-07_9776	1	1	A
40.25					0.003200									2021-01-07_9776	1	1	A
40.37					0.004700									2021-01-07_9776	1	1	A
40.48					0.006100									2021-01-07_9776	1	1	A
40.60					0.004300									2021-01-07_9776	1	1	A
40.72					0.001900									2021-01-07_9776	1	1	A
40.83					0.002300									2021-01-07_9776	1	1	A
40.95					0.002600									2021-01-07_9776	1	1	A
41.07					0.000000									2021-01-07_9776	1	1	A
41.18					-0.003800									2021-01-07_9776	1	1	A
41.30					-0.005800									2021-01-07_9776	1	1	A
41.42					-0.005300									2021-01-07_9776	1	1	A
41.54					-0.003800									2021-01-07_9776	1	1	A
41.65					-0.002500									2021-01-07_9776	1	1	A
41.77					-0.002000									2021-01-07_9776	1	1	A
41.89					-0.003500									2021-01-07_9776	1	1	A
42.00					-0.007300									2021-01-07_9776	1	1	A
42.12					-0.011400									2021-01-07_9776	1	1	A
42.24					-0.013600									2021-01-07_9776	1	1	A
42.35					-0.014300									2021-01-07_9776	1	1	A
42.47					-0.013100									2021-01-07_9776	1	1	A
42.59					-0.010900									2021-01-07_9776	1	1	A
42.71					-0.010200									2021-01-07_9776	1	1	A
42.82					-0.010800									2021-01-07_9776	1	1	A
42.94					-0.010900									2021-01-07_9776	1	1	A
43.06					-0.009900									2021-01-07_9776	1	1	A
43.17					-0.008400									2021-01-07_9776	1	1	A
43.29					-0.006100									2021-01-07_9776	1	1	A
43.41					-0.002700									2021-01-07_9776	1	1	A
43.52					0.001000									2021-01-07_9776	1	1	A
43.64					0.004200									2021-01-07_9776	1	1	A
43.76					0.007100									2021-01-07_9776	1	1	A
43.88					0.010800									2021-01-07_9776	1	1	A
43.99					0.014400									2021-01-07_9776	1	1	A
44.11					0.016300									2021-01-07_9776	1	1	A
44.23					0.015800									2021-01-07_9776	1	1	A
44.34					0.013900									2021-01-07_9776	1	1	A
44.46					0.010400									2021-01-07_9776	1	1	A
44.58					0.005500									2021-01-07_9776	1	1	A
44.69					0.002100									2021-01-07_9776	1	1	A
44.81					0.000800									2021-01-07_9776	1	1	A
44.93					0.001200									2021-01-07_9776	1	1	A
45.05					0.001500									2021-01-07_9776	1	1	A
45.16					0.001700									2021-01-07_9776	1	1	A
45.28					0.003200									2021-01-07_9776	1	1	A
45.40					0.005500									2021-01-07_9776	1	1	A
45.51					0.006200									2021-01-07_9776	1	1	A
45.63					0.003900									2021-01-07_9776	1	1	A
45.75					-0.000400									2021-01-07_9776	1	1	A
45.86					-0.003600									2021-01-07_9776	1	1	A
45.98					-0.003900									2021-01-07_9776	1	1	A
46.10					0.000000									2021-01-07_9776	1	1	A
46.22					0.006500									2021-01-07_9776	1	1	A
46.33					0.011500									2021-01-07_9776	1	1	A
46.45					0.013300									2021-01-07_9776	1	1	A
46.57					0.013000									2021-01-07_9776	1	1	A
46.68					0.011200									2021-01-07_9776	1	1	A
46.80					0.008100									2021-01-07_9776	1	1	A
46.92					0.003300									2021-01-07_9776	1	1	A
47.03					-0.001700									2021-01-07_9776	1	1	A
47.15					-0.005600									2021-01-07_9776	1	1	A
47.27					-0.008400									2021-01-07_9776	1	1	A
47.39					-0.009300									2021-01-07_9776	1	1	A
47.50					-0.008100									2021-01-07_9776	1	1	A
47.62					-0.006500									2021-01-07_9776	1	1	A
47.74					-0.006500									2021-01-07_9776	1	1	A
47.85					-0.007600									2021-01-07_9776	1	1	A
47.97					-0.008900									2021-01-07_9776	1	1	A
48.09					-0.010500									2021-01-07_9776	1	1	A
48.20					-0.011800									2021-01-07_9776	1	1	A
48.32					-0.010200									2021-01-07_9776	1	1	A
48.44					-0.005200									2021-01-07_9776	1	1	A
48.56					-0.000300									2021-01-07_9776	1	1	A
48.67					0.001300									2021-01-07_9776	1	1	A
48.79					-0.000600									2021-01-07_9776	1	1	A
48.91					-0.004300									2021-01-07_9776	1	1	A
49.02					-0.006600									2021-01-07_9776	1	1	A
49.14					-0.007600									2021-01-07_9776	1	1	A
49.26					-0.008000									2021-01-07_9776	1	1	A
49.37					-0.007800									2021-01-07_9776	1	1	A
49.49					-0.007600									2021-01-07_9776	1	1	A
49.61					-0.008200									2021-01-07_9776	1	1	A
49.73					-0.009300									2021-01-07_9776	1	1	A
49.84					-0.010600									2021-01-07_9776	1	1	A
49.96					-0.012700									2021-01-07_9776	1	1	A
50.08					-0.013600									2021-01-07_9776	1	1	A
50.19					-0.010900									2021-01-07_9776	1	1	A
50.31					-0.006200									2021-01-07_9776	1	1	A
50.43					-0.003400									2021-01-07_9776	1	1	A
50.54					-0.002500									2021-01-07_9776	1	1	A
50.66					-0.000700									2021-01-07_9776	1	1	A
50.78					0.003300									2021-01-07_9776	1	1	A
50.90					0.007800									2021-01-07_9776	1	1	A
51.01					0.010100									2021-01-07_9776	1	1	A
51.13					0.010100									2021-01-07_9776	1	1	A
51.25					0.010400									2021-01-07_9776	1	1	A
51.36					0.010900									2021-01-07_9776	1	1	A
51.48					0.009000									2021-01-07_9776	1	1	A
51.60					0.004100									2021-01-07_9776	1	1	A
51.71					-0.001100									2021-01-07_9776	1	1	A
51.83					-0.003600									2021-01-07_9776	1	1	A
51.95					-0.002300									2021-01-07_9776	1	1	A
52.07					0.000900									2021-01-07_9776	1	1	A
52.18					0.003000									2021-01-07_9776	1	1	A
52.30					0.002200									2021-01-07_9776	1	1	A
52.42					0.000900									2021-01-07_9776	1	1	A
52.53					0.000000									2021-01-07_9776	1	1	A
52.65					-0.002100									2021-01-07_9776	1	1	A
52.77					-0.005400									2021-01-07_9776	1	1	A
52.88					-0.009500									2021-01-07_9776	1	1	A
53.00					-0.010300									2021-01-07_9776	1	1	A
53.12					-0.007500									2021-01-07_9776	1	1	A
53.24					-0.002300									2021-01-07_9776	1	1	A
53.35					0.003500									2021-01-07_9776	1	1	A
53.47					0.007400									2021-01-07_9776	1	1	A
53.59					0.007100									2021-01-07_9776	1	1	A
53.70					0.003000									2021-01-07_9776	1	1	A
53.82					-0.002100									2021-01-07_9776	1	1	A
53.94					-0.005200									2021-01-07_9776	1	1	A
54.05					-0.007100									2021-01-07_9776	1	1	A
54.17					-0.009200									2021-01-07_9776	1	1	A
54.29					-0.011200									2021-01-07_9776	1	1	A
54.41					-0.012000									2021-01-07_9776	1	1	A
54.52					-0.010200									2021-01-07_9776	1	1	A
54.64					-0.007300									2021-01-07_9776	1	1	A
54.76					-0.004900									2021-01-07_9776	1	1	A
54.87					-0.002900									2021-01-07_9776	1	1	A
54.99					-0.001100									2021-01-07_9776	1	1	A
55.11					-0.000100									2021-01-07_9776	1	1	A
55.22					-0.000300									2021-01-07_9776	1	1	A
55.34					-0.002000									2021-01-07_9776	1	1	A
55.46					-0.003100									2021-01-07_9776	1	1	A
55.58					-0.002100									2021-01-07_9776	1	1	A
55.69					0.000000									2021-01-07_9776	1	1	A
55.81					0.002600									2021-01-07_9776	1	1	A
55.93					0.005900									2021-01-07_9776	1	1	A
56.04					0.009500									2021-01-07_9776	1	1	A
56.16					0.012900									2021-01-07_9776	1	1	A
56.28					0.014100									2021-01-07_9776	1	1	A
56.39					0.013100									2021-01-07_9776	1	1	A
56.51					0.011500									2021-01-07_9776	1	1	A
56.63					0.010500									2021-01-07_9776	1	1	A
56.75					0.009300									2021-01-07_9776	1	1	A
56.86					0.006300									2021-01-07_9776	1	1	A
56.98					0.003000									2021-01-07_9776	1	1	A
57.10					0.001800									2021-01-07_9776	1	1	A
57.21					0.002600									2021-01-07_9776	1	1	A
57.33					0.004500									2021-01-07_9776	1	1	A
57.45					0.006700									2021-01-07_9776	1	1	A
57.56					0.007400									2021-01-07_9776	1	1	A
57.68					0.004800									2021-01-07_9776	1	1	A
57.80					-0.000100									2021-01-07_9776	1	1	A
57.92					-0.005000									2021-01-07_9776	1	1	A
58.03					-0.008300									2021-01-07_9776	1	1	A
58.15					-0.010700									2021-01-07_9776	1	1	A
58.27					-0.012300									2021-01-07_9776	1	1	A
58.38					-0.011900									2021-01-07_9776	1	1	A
58.50					-0.008800									2021-01-07_9776	1	1	A
58.62					-0.004500									2021-01-07_9776	1	1	A
58.73					-0.000500									2021-01-07_9776	1	1	A
58.85					0.003800									2021-01-07_9776	1	1	A
58.97					0.007700									2021-01-07_9776	1	1	A
59.09					0.008300									2021-01-07_9776	1	1	A
59.20					0.005100									2021-01-07_9776	1	1	A
59.32					0.001200									2021-01-07_9776	1	1	A
59.44					-0.000200									2021-01-07_9776	1	1	A
59.55					0.000000									2021-01-07_9776	1	1	A
59.67					-0.000900									2021-01-07_9776	1	1	A
59.79					-0.003900									2021-01-07_9776	1	1	A
59.90					-0.006400									2021-01-07_9776	1	1	A
60.02					-0.007100									2021-01-07_9776	1	1	A
60.14					-0.005500									2021-01-07_9776	1	1	A
60.26					-0.003600									2021-01-07_9776	1	1	A
60.37					-0.002000									2021-01-07_9776	1	1	A
60.49					0.000200									2021-01-07_9776	1	1	A
60.61					0.002900									2021-01-07_9776	1	1	A
60.72					0.004900									2021-01-07_9776	1	1	A
60.84					0.007100									2021-01-07_9776	1	1	A
60.96					0.008200									2021-01-07_9776	1	1	A
61.07					0.007300									2021-01-07_9776	1	1	A
61.19					0.006400									2021-01-07_9776	1	1	A
61.31					0.007000									2021-01-07_9776	1	1	A
61.43					0.007600									2021-01-07_9776	1	1	A
61.54					0.007600									2021-01-07_9776	1	1	A
61.66					0.008100									2021-01-07_9776	1	1	A
61.78					0.008000									2021-01-07_9776	1	1	A
61.89					0.005500									2021-01-07_9776	1	1	A
62.01					0.003100									2021-01-07_9776	1	1	A
62.13					0.003200									2021-01-07_9776	1	1	A
62.24					0.006100									2021-01-07_9776	1	1	A
62.36					0.009200									2021-01-07_9776	1	1	A
62.48					0.010300									2021-01-07_9776	1	1	A
62.60					0.009600									2021-01-07_9776	1	1	A
62.71					0.009400									2021-01-07_9776	1	1	A
62.83					0.010700									2021-01-07_9776	1	1	A
62.95					0.012400									2021-01-07_9776	1	1	A
63.06					0.013200									2021-01-07_9776	1	1	A
63.18					0.011500									2021-01-07_9776	1	1	A
63.30					0.008300									2021-01-07_9776	1	1	A
63.41					0.003900									2021-01-07_9776	1	1	A
63.53					-0.000600									2021-01-07_9776	1	1	A
